Seconds,Injection Pulse Width 1 (us),Injection Pulse Width 2 (us),RPM,Ignition Advance Angle (deg),Injection Event Scheduling,Engine Status Ready,Engine Status Crank,Engine Status StartW,Engine Status Warmup,Engine Status TPSAEN,Engine Status TPSDEN,Air-Fuel Ratio Target 1,Air-Fuel Ratio Target 2,WBO2 Enabled 1,WBO2 Enabled 2,Barometric Pressure (kPa),Manifold Absolute Pressure (kPa),Manifold Air Temperature (deg C),Cylinder Temperature (deg C),Throttle Position (%),Battery Voltage (V)
858,3707,3707,5327,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.83333333333333,27.7,11.9
859,3877,3877,5408,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.72222222222223,30.1,11.9
860,3934,3934,5558,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.61111111111111,30.3,11.9
861,3934,3934,5623,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.44444444444444,30.3,11.9
862,3707,3707,5533,29.8,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.44444444444444,27.9,11.9
863,3536,3536,5391,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.388888888888886,70.33333333333333,25.7,11.9
864,3366,3366,5266,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.22222222222223,23.9,11.9
865,3252,3252,5167,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.16666666666667,22.3,11.9
866,3366,3366,5188,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.11111111111111,23.6,11.9
867,3252,3252,5163,29.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.05555555555556,22.3,11.9
868,2570,2570,4801,29.3,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.0,14.1,11.9
869,2627,2627,4736,29.3,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,71.94444444444444,14.7,11.9
870,2513,2513,4354,28.9,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,71.94444444444444,10.8,11.9
871,2570,2570,4048,28.3,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,71.88888888888889,11.5,11.9
872,2570,2570,4182,28.5,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,71.88888888888889,13.3,11.9
873,2854,2854,4576,28.9,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,71.94444444444444,18.7,11.9
874,3252,3252,4950,29.2,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,71.94444444444444,22.8,11.9
875,3536,3536,5265,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,71.94444444444444,26.0,11.9
876,3593,3593,5335,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,70.05555555555556,26.3,11.9
877,3479,3479,5385,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.11111111111111,24.9,11.9
878,3423,3423,5312,29.7,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,70.27777777777777,24.4,11.9
879,3423,3423,5296,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.444444444444443,70.44444444444444,24.3,11.9
880,3366,3366,5225,29.6,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,70.66666666666667,23.7,11.9
881,3252,3252,5095,29.4,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,70.94444444444444,22.1,11.9
882,2399,2399,3396,26.0,3,False,False,False,False,False,False,147,147,0,0,98.9,98.9,18.555555555555557,69.16666666666667,0.9,11.9
883,2513,2513,3033,24.0,3,False,False,False,False,False,False,147,147,0,0,99.0,99.0,18.555555555555557,69.38888888888889,0.0,11.9
884,2456,2456,3045,24.1,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,18.555555555555557,69.61111111111111,0.0,11.9
885,2627,2627,3030,24.6,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,18.555555555555557,69.77777777777777,6.0,11.9
886,2570,2570,3956,28.0,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,69.94444444444444,13.5,11.9
887,2627,2627,4423,28.8,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,68.16666666666667,15.9,11.9
888,2968,2968,4582,28.8,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,68.33333333333333,19.8,11.9
889,3479,3479,4975,29.2,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,68.66666666666667,25.0,11.9
890,3650,3650,5281,29.6,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,68.94444444444444,27.5,11.9
891,3820,3820,5403,29.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,67.38888888888889,29.1,11.9
892,3707,3707,5497,29.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,67.77777777777777,27.9,11.9
893,3195,3195,5159,29.6,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,66.22222222222223,21.5,11.9
894,2968,2968,4824,29.2,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,66.77777777777777,19.2,11.9
895,2684,2684,4715,29.2,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,18.61111111111111,65.22222222222223,16.5,11.9
896,2627,2627,4603,29.1,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,18.555555555555557,65.61111111111111,15.5,11.9
897,2740,2740,4557,29.0,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,64.11111111111111,17.0,11.9
898,3082,3082,4801,29.1,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,64.38888888888889,21.1,11.9
899,3423,3423,5079,29.4,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.555555555555557,64.66666666666667,24.2,11.9
900,3593,3593,5376,29.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,64.94444444444444,26.3,11.9
901,3650,3650,5428,29.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,63.22222222222222,27.4,11.9
902,3593,3593,5409,29.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,63.44444444444444,26.3,11.9
903,3423,3423,5371,29.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,63.55555555555556,24.3,11.9
904,3252,3252,5148,29.5,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,63.77777777777778,22.3,11.9
905,3082,3082,5025,29.4,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,18.555555555555557,63.888888888888886,20.8,11.9
906,3423,3423,5281,29.6,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,18.61111111111111,62.05555555555556,24.7,11.9
907,3252,3252,5063,29.4,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,18.555555555555557,62.111111111111114,22.7,11.9
908,3479,3479,5185,29.5,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,62.166666666666664,25.1,11.9
909,3764,3764,5425,29.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,62.166666666666664,28.7,11.9
910,3877,3877,5529,29.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,62.166666666666664,29.7,11.9
911,3877,3877,5553,29.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,62.05555555555556,29.8,11.9
912,3764,3764,5521,29.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,62.05555555555556,28.7,11.9
913,3707,3707,5526,29.8,3,False,False,False,False,False,False,147,147,0,0,99.1,99.1,18.61111111111111,62.0,28.1,11.9
914,3252,3252,4855,29.1,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,63.888888888888886,22.3,11.9
915,3025,3025,5080,29.5,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,63.77777777777778,19.9,11.9
916,2627,2627,4714,29.2,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,63.666666666666664,15.8,11.9
917,2570,2570,4421,29.0,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,63.55555555555556,12.7,11.9
918,2513,2513,4214,28.7,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,63.44444444444444,10.4,11.9
919,2570,2570,4001,28.2,3,False,False,False,False,False,False,147,147,0,0,99.2,99.2,18.61111111111111,63.333333333333336,11.6,11.9
920,2938,2938,4274,28.4,3,False,False,False,False,False,False,147,147,0,0,99.3,99.3,18.61111111111111,63.166666666666664,19.3,11.9
921,4259,4259,5405,29.6,3,False,False,False,False,False,False,147,147,0,0,99.3,99.3,18.61111111111111,64.94444444444444,33.9,11.9
922,3685,3685,5400,29.7,3,False,False,False,False,False,False,147,147,0,0,99.3,99.3,18.61111111111111,64.83333333333333,26.9,11.9
923,3570,3570,5347,29.7,3,False,False,False,False,False,False,147,147,0,0,99.3,99.3,18.61111111111111,64.66666666666667,26.1,11.9
924,3283,3283,5250,29.6,3,False,False,False,False,False,False,147,147,0,0,99.3,99.3,18.61111111111111,64.55555555555556,22.2,11.9
925,2938,2938,5041,29.5,3,False,False,False,False,False,False,147,147,0,0,99.3,99.3,18.61111111111111,64.44444444444444,18.4,11.9
926,2594,2594,4288,28.7,3,False,False,False,False,False,False,147,147,0,0,99.3,99.3,18.61111111111111,64.44444444444444,13.2,11.9
927,2536,2536,4275,28.7,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,64.44444444444444,11.4,11.9
928,2594,2594,4032,28.3,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,64.38888888888889,11.1,11.9
929,2479,2479,4052,28.5,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,64.38888888888889,6.4,11.9
930,2594,2594,4195,28.4,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,64.44444444444444,15.9,11.9
931,2823,2823,4856,29.3,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,64.44444444444444,17.3,11.9
932,2651,2651,4584,29.0,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,64.44444444444444,16.0,11.9
933,2823,2823,4627,29.0,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,64.55555555555556,18.2,11.9
934,3512,3512,5199,29.5,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,64.61111111111111,24.9,11.9
935,3111,3111,5492,29.9,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,64.72222222222223,20.2,11.9
936,2823,2823,5062,29.5,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,64.83333333333333,17.4,11.9
937,2364,2364,3733,27.6,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,63.0,0.0,11.9
938,3111,3111,4499,28.6,3,False,False,False,False,False,False,147,147,0,0,99.5,99.5,18.61111111111111,63.22222222222222,21.1,11.9
939,2651,2651,4846,29.3,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,63.388888888888886,16.0,11.9
940,2594,2594,4469,29.0,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,63.55555555555556,13.9,11.9
941,2594,2594,4420,28.9,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,63.833333333333336,13.2,11.9
942,2651,2651,4410,28.8,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,62.0,16.2,11.9
943,2996,2996,4603,28.9,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,62.22222222222222,19.8,11.9
944,4489,4489,5543,29.7,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,62.44444444444444,36.2,11.9
945,4661,4661,5795,29.7,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,62.666666666666664,37.9,11.9
946,4431,4431,5803,29.7,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,62.833333333333336,35.5,11.9
947,4374,4374,5860,29.7,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,61.05555555555556,35.1,11.9
948,3398,3398,5403,29.8,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,61.22222222222222,23.9,11.9
949,4029,4029,5704,29.7,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,61.388888888888886,31.3,11.9
950,3512,3512,5529,29.9,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,61.5,24.8,11.9
951,2651,2651,5008,29.5,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,61.666666666666664,14.7,11.9
952,2536,2536,4339,28.9,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.61111111111111,61.77777777777778,10.3,11.9
953,2364,2364,3625,27.2,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,61.833333333333336,0.8,11.9
954,2536,2536,3093,24.6,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,61.833333333333336,1.3,11.9
955,2536,2536,2921,23.2,3,False,False,False,False,False,False,147,147,0,0,99.4,99.4,18.72222222222222,61.833333333333336,0.0,11.9
956,2594,2594,2852,22.9,3,False,False,False,False,False,False,147,147,0,0,99.5,99.5,18.72222222222222,61.77777777777778,2.3,11.9
957,2594,2594,3664,27.4,3,False,False,False,False,False,False,147,147,0,0,99.5,99.5,18.72222222222222,61.666666666666664,11.0,11.9
958,3168,3168,4414,28.5,3,False,False,False,False,False,False,147,147,0,0,99.5,99.5,18.72222222222222,61.55555555555556,21.6,11.9
959,3225,3225,4974,29.3,3,False,False,False,False,False,False,147,147,0,0,99.5,99.5,18.72222222222222,61.5,21.8,11.9
960,3053,3053,4984,29.3,3,False,False,False,False,False,False,147,147,0,0,99.5,99.5,18.72222222222222,61.5,20.3,11.9
961,3168,3168,4852,29.1,3,False,False,False,False,False,False,147,147,0,0,99.5,99.5,18.72222222222222,61.55555555555556,21.2,11.9
962,3340,3340,5023,29.3,3,False,False,False,False,False,False,147,147,0,0,99.5,99.5,18.72222222222222,61.666666666666664,23.1,11.9
963,3800,3800,5293,29.6,3,False,False,False,False,False,False,147,147,0,0,99.6,99.6,18.72222222222222,61.833333333333336,28.5,11.9
964,4029,4029,5662,29.7,3,False,False,False,False,False,False,147,147,0,0,99.6,99.6,18.61111111111111,60.111111111111114,31.1,11.9
965,3914,3914,5709,29.8,3,False,False,False,False,False,False,147,147,0,0,99.6,99.6,18.61111111111111,60.27777777777778,29.5,11.9
966,2536,2536,4865,29.5,3,False,False,False,False,False,False,147,147,0,0,99.6,99.6,18.72222222222222,60.5,10.4,11.9
967,2996,2996,4384,28.5,3,False,False,False,False,False,False,147,147,0,0,99.6,99.6,18.72222222222222,60.833333333333336,19.7,11.9
968,2881,2881,4876,29.3,3,False,False,False,False,False,False,147,147,0,0,99.6,99.6,18.72222222222222,59.0,18.3,11.9
969,2881,2881,4872,29.3,3,False,False,False,False,False,False,147,147,0,0,99.6,99.6,18.72222222222222,59.166666666666664,18.1,11.9
970,3168,3168,5026,29.4,3,False,False,False,False,False,False,147,147,0,0,99.6,99.6,18.72222222222222,59.388888888888886,21.5,11.9
971,3225,3225,5175,29.6,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.5,21.8,11.9
972,2996,2996,4963,29.4,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.666666666666664,19.1,11.9
973,2709,2709,4761,29.2,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.72222222222222,16.7,11.9
974,2651,2651,4654,29.1,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.833333333333336,15.5,11.9
975,2594,2594,4434,28.9,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.888888888888886,13.9,11.9
976,2536,2536,4175,28.6,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.888888888888886,10.8,11.9
977,2594,2594,4027,28.3,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.94444444444444,10.9,11.9
978,2594,2594,3974,28.2,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.888888888888886,11.1,11.9
979,3053,3053,4204,28.2,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.888888888888886,20.8,11.9
980,3800,3800,5602,29.8,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.833333333333336,28.2,11.9
981,3685,3685,5274,29.6,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.72222222222222,27.1,11.9
982,4029,4029,5575,29.7,3,False,False,False,False,False,False,147,147,0,0,99.7,99.7,18.72222222222222,59.72222222222222,31.2,11.9
983,4201,4201,5757,29.7,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.666666666666664,32.9,11.9
984,4201,4201,5811,29.7,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.666666666666664,32.7,11.9
985,4029,4029,5619,29.7,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.666666666666664,31.2,11.9
986,3800,3800,5694,29.9,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.72222222222222,28.1,11.9
987,3455,3455,5485,29.8,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.72222222222222,24.2,11.9
988,3512,3512,5375,29.7,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.72222222222222,25.1,11.9
989,3340,3340,5221,29.6,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.666666666666664,22.9,11.9
990,3111,3111,5088,29.5,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.666666666666664,20.3,11.9
991,2938,2938,4846,29.2,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.611111111111114,18.6,11.9
992,2881,2881,4726,29.1,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.5,18.3,11.9
993,3053,3053,4866,29.2,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.388888888888886,20.3,11.9
994,3168,3168,5015,29.3,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.166666666666664,21.5,11.9
995,3455,3455,5108,29.4,3,False,False,False,False,False,False,147,147,0,0,99.8,99.8,18.72222222222222,59.0,24.0,11.9
996,3570,3570,5345,29.7,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,60.77777777777778,25.6,11.9
997,3627,3627,5350,29.7,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,60.5,26.6,11.9
998,3570,3570,5390,29.7,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,60.333333333333336,25.9,11.9
999,3627,3627,5366,29.7,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,60.166666666666664,26.7,11.9
1000,3685,3685,5471,29.7,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,61.94444444444444,26.9,11.9
1001,3570,3570,5390,29.7,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,61.77777777777778,26.0,11.9
1002,3512,3512,5338,29.7,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,61.55555555555556,25.0,11.9
1003,3340,3340,5143,29.5,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,61.388888888888886,23.0,11.9
1004,3168,3168,5102,29.5,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,61.111111111111114,21.3,11.9
1005,2881,2881,4899,29.3,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,62.94444444444444,18.0,11.9
1006,2651,2651,4627,29.1,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,62.72222222222222,15.5,11.9
1007,2594,2594,4464,29.0,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,62.5,14.3,11.9
1009,2594,2594,4161,28.5,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,62.05555555555556,12.9,11.9
1010,2709,2709,4437,28.8,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,63.77777777777778,16.6,11.9
1011,3082,3082,4753,29.0,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.55555555555556,21.1,11.9
1012,3764,3764,5334,29.6,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.44444444444444,28.7,11.9
1013,3593,3593,5399,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.27777777777778,26.5,11.9
1014,4730,4730,5919,29.8,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.166666666666664,39.2,11.9
1015,4559,4559,5863,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.05555555555556,37.5,11.9
1016,4389,4389,5862,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.0,35.3,11.9
1017,4275,4275,5780,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.05555555555556,34.2,11.9
1018,4275,4275,5804,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.77777777777778,63.05555555555556,34.3,11.9
1019,3820,3820,5676,29.8,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.05555555555556,29.1,11.9
1020,3195,3195,4958,29.3,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.05555555555556,21.9,11.9
1021,2911,2911,4913,29.3,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.05555555555556,19.1,11.9
1022,2570,2570,4503,29.0,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,63.0,14.6,11.9
1023,2594,2594,4255,28.6,3,False,False,False,False,False,False,147,147,0,0,99.9,99.9,18.72222222222222,64.94444444444444,13.2,11.9
1025,3082,3082,4815,29.1,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,64.61111111111111,20.5,11.9
1026,3252,3252,4995,29.3,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,64.38888888888889,22.7,11.9
1027,3593,3593,5256,29.6,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,64.22222222222223,26.9,11.9
1028,3764,3764,5478,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,64.05555555555556,28.6,11.9
1029,3820,3820,5505,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.94444444444444,28.9,11.9
1030,3764,3764,5479,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.61111111111111,65.83333333333333,28.3,11.9
1031,3820,3820,5497,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.77777777777777,29.3,11.9
1032,3934,3934,5620,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.72222222222223,30.2,11.9
1033,2797,2797,5261,29.8,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.61111111111111,65.72222222222223,17.4,11.9
1034,3309,3309,4920,29.1,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.66666666666667,23.4,11.9
1035,3820,3820,5449,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.66666666666667,29.3,11.9
1036,3820,3820,5573,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.61111111111111,29.4,11.9
1037,3536,3536,5397,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.5,25.5,11.9
1038,3423,3423,5208,29.6,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.38888888888889,24.7,11.9
1039,3536,3536,5342,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.27777777777777,26.2,11.9
1040,3536,3536,5354,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.16666666666667,25.6,11.9
1041,3536,3536,5303,29.6,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,65.05555555555556,25.7,11.9
1042,3479,3479,5316,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,66.94444444444444,25.1,11.9
1043,3536,3536,5206,29.6,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,66.77777777777777,25.6,11.9
1044,3479,3479,5190,29.5,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,66.55555555555556,25.2,11.9
1045,3536,3536,5244,29.6,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,66.44444444444444,26.0,11.9
1046,3423,3423,5225,29.6,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,66.27777777777777,24.7,11.9
1047,3479,3479,5215,29.6,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,66.05555555555556,25.1,11.9
1048,3195,3195,5087,29.4,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,67.88888888888889,22.0,11.9
1049,3082,3082,4960,29.3,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,67.72222222222223,20.7,11.9
1050,2740,2740,4657,29.0,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,67.44444444444444,17.5,11.9
1051,3195,3195,4719,28.9,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,67.22222222222223,22.1,11.9
1052,2968,2968,4825,29.2,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,67.11111111111111,19.8,11.9
1053,2797,2797,4752,29.2,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,68.88888888888889,17.8,11.9
1054,3025,3025,4733,29.0,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,68.66666666666667,20.3,11.9
1055,3138,3138,4871,29.1,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,68.44444444444444,21.3,11.9
1056,3593,3593,5188,29.5,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,68.33333333333333,26.7,11.9
1057,3650,3650,5359,29.7,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,68.16666666666667,27.1,11.9
1058,3309,3309,5267,29.6,3,False,False,False,False,False,False,147,147,0,0,100.0,100.0,18.72222222222222,68.11111111111111,23.1,11.9
